chromosome	Start	End	strand	Blood	GENE ID
4	55215624	55215919	-	0	RN7SL822P
4	55078259	55125595	-	1.174658097	KDR
4	55063738	55064026	+	0	RN7SL424P
4	55031965	55032071	-	0	RNU6-410P
4	54976159	54976371	-	0	RPL38P3
4	54657918	54740715	+	279.246977	KIT
4	54229097	54298247	+	0.42855288	PDGFRA
4	54099523	54102505	+	0	GSX2
4	54086926	54087783	+	0	MORF4L2P1
4	54009789	54064690	-	812.0605806	CHIC2
4	53986587	53987058	-	49.64107542	RPL21P44
4	53592956	53604047	+	0	LNX1-AS2
4	53496400	53549578	+	0	LNX1-AS1
4	53459301	53701405	-	7.275572768	LNX1
4	53377643	53460861	+	409.3006936	FIP1L1
4	53265461	53265567	-	0	RNU6-310P
4	52872982	53366075	-	29.30733755	SCFD2
4	52862290	52866835	+	0	RASL11B
4	52722618	52751640	-	0	ERVMER34-1
4	52712682	52712747	+	0	MIR4449
4	52712404	52720351	+	74.5506976	DANCR
4	52659406	52661668	+	1.015881929	USP46-AS1
4	52590972	52659335	-	40.54568488	USP46
4	52494849	52494952	+	0	RNU6-1252P
4	52051331	52097292	+	0	SPATA18
4	52020706	52038482	-	30.37812351	SGCB
4	51993702	52017620	-	0.85710576	LRRC66
4	51865050	51865535	-	0	DUTP7
4	51843000	51916837	+	183.5281965	DCUN1D4
4	49588772	49589529	+	0	SNX18P25
4	49561479	49562149	+	0	SNX18P24
4	49502145	49506022	-	0	ANKRD20A17P
4	49233289	49233965	-	0	SNX18P23
4	49016682	49017154	-	0	TPI1P4
4	48986247	49062081	+	0	CWH43
4	48932755	48932854	-	0	RNU6-158P
4	48885019	48906937	-	112.8399146	OCIAD2
4	48852008	48860203	-	2.619092906	OCIAD1-AS1
4	48805212	48861817	+	942.3856862	OCIAD1
4	48574453	48574520	-	0	RNU5E-3P
4	48497361	48780322	-	2116.07413	FRYL
4	48490252	48494389	+	0	ZAR1
4	48483343	48489196	+	1.849429722	SLC10A4
4	48341322	48426212	+	1406.42611	SLAIN2
4	48135783	48269864	-	284.6689737	TEC
4	48106081	48106188	-	0	RNU6-838P
4	48066393	48134256	-	307.449939	TXK
4	47935977	48016672	-	11.84688664	CNGA1
4	47914142	48040173	+	21.11524552	NIPAL1
4	47847233	47914667	-	1719.174243	NFXL1
4	47652669	47652743	+	0	MIR8053
4	47593998	47838106	-	84.05271177	CORIN
4	47485288	47593486	+	399.5209358	ATP10D
4	47450796	47463719	-	181.0983681	COMMD8
4	46993723	47426444	+	0.99559936	GABRB1
4	46918900	46994407	-	0	GABRA4
4	46734827	46909235	-	0	COX7B2
4	46723830	46724408	-	32.297352	RAC1P2
4	46531237	46531342	-	0	RNU6-412P
4	46248427	46475230	-	0	GABRA2
4	46035769	46124081	-	0	GABRG1
4	45995119	45995423	+	0	RN7SKP199
4	45480030	45480136	+	0	RNU6-931P
4	44944015	44944961	-	0	PRDX4P1
4	44682200	44726595	-	47.65986577	GNPDA2
4	44678427	44700926	+	128.3660647	GUF1
4	44622065	44678556	-	0	YIPF7
4	44173909	44448807	-	0	KCTD8
4	43863274	43863549	+	0	RN7SL193P
4	43598544	43598844	-	0	RN7SL691P
4	42893267	43030658	+	0	GRXCR1
4	42892396	42892618	+	0	RN7SKP82
4	42561457	42562425	-	2.170257457	CCNL2P1
4	42471810	42472380	+	0.42855288	RPS7P7
4	42408373	42657105	-	1614.430071	ATP8A1
4	42397839	42402487	+	0	SHISA3
4	42110938	42152878	-	6.884969316	BEND4
4	42029209	42030123	+	3.698859443	ATP1B1P1
4	41990472	42090457	+	346.5393321	SLC30A9
4	41981696	41986467	+	58.05977513	DCAF4L1
4	41935120	41960572	+	1238.639143	TMEM33
4	41872747	41882955	-	0	LINC00682
4	41842154	41843950	-	0	HMGB1P28
4	41771945	41772103	-	0	RNU1-49P
4	41744082	41748970	-	0	PHOX2B
4	41722538	41723512	-	0	OR5M14P
4	41359607	41700044	+	1.603210977	LIMCH1
4	41256413	41268455	+	0	UCHL1
4	41220074	41256727	-	0	UCHL1-AS1
4	41113942	41114045	+	0	RNU6-1195P
4	41084607	41084713	+	0	RNU6-836P
4	40990154	40990273	+	0	RNA5SP160
4	40810027	41216714	-	50.91152087	APBB2
4	40749897	40809985	+	1017.042074	NSUN7
4	40502040	40502119	-	0	MIR4802
4	40423267	40630875	-	5075.811209	RBM47
4	40377452	40377513	-	0	RNU7-74P
4	40335329	40355217	+	0	CHRNA9
4	40191053	40246967	+	460.6739242	RHOH
4	40077884	40077982	+	0	RNU6-1112P
4	40056826	40158252	+	160.1166129	N4BP2
4	40020240	40021517	+	0	KRT18P25
4	39973444	39974338	+	0	PABPC1P1
4	39936753	39936855	+	0	RNA5SP159
4	39822863	39977956	-	1092.178433	PDS5A
4	39761000	39761298	+	0.99559936	RN7SL558P
4	39698044	39782792	+	576.0750353	UBE2K
4	39621012	39621073	+	0	RNU7-11P
4	39546330	39639090	-	592.396498	SMIM14
4	39528019	39594707	+	6.843744489	UGDH-AS1
4	39498755	39528311	-	67.14907526	UGDH
4	39458587	39485109	+	121.1575171	LIAS
4	39452521	39458949	-	4225.656695	RPL9
4	39411910	39411974	+	0	MIR5591
4	39406853	39451536	+	0	KLB
4	39399149	39399248	+	0	RNU6-887P
4	39297605	39297711	-	0.42855288	RNU6-32P
4	39287456	39366375	-	419.0955019	RFC1
4	39182404	39285810	+	425.7787319	WDR19
4	39045039	39126857	+	419.8552885	KLHL5
4	38966744	39032922	-	86.49788992	TMEM156
4	38868032	38868127	+	0	MIR574
4	38867677	38945739	+	76.753999	FAM114A1
4	38823715	38856817	-	8806.805684	TLR6
4	38790677	38856817	-	8139.115424	TLR1
4	38772239	38782990	-	864.5006652	TLR10
4	38758791	38758892	-	0	RNA5SP158
4	38664196	38701042	+	6931.281285	KLF3
4	38612701	38664883	-	95.04889913	KLF3-AS1
4	38509767	38518056	+	16.15855961	LINC01259
4	38420662	38523180	-	0	LINC01258
4	38006784	38007105	-	0	MRPS33P2
4	37960435	37961125	+	95.54148094	PTTG2
4	37891087	38139175	+	5386.702449	TBC1D1
4	37826633	37862937	+	1892.858982	PGM2
4	37590800	37686376	-	646.2722767	RELL1
4	37453941	37623495	+	42.94672599	C4orf19
4	37244220	37449465	+	0	NWD2
4	37241910	37241991	-	0	MIR4801
4	36281622	36345756	+	39.40831652	DTHD1
4	35948221	36244509	-	903.1979253	ARAP2
4	35495898	35496003	+	0	RNU6-573P
4	35487812	35489750	+	0	SEC63P2
4	30720415	31146805	+	0	PCDH7
4	29962644	29963758	-	0	RPS3AP17
4	29748757	29750100	+	0	EEF1A1P21
4	28823244	28824211	-	0	MESTP3
4	28711198	28711476	+	0	RN7SL101P
4	27585145	27586144	+	0	IGBP1P5
4	26857678	27025381	+	1234.16581	STIM2
4	26576437	26755351	+	13.12050152	TBC1D19
4	26481400	26490462	-	0	CCKAR
4	26163455	26435131	+	4157.231513	RBPJ
4	25861830	25929874	+	110.3967183	SMIM20
4	25747427	25863760	-	402.1897291	SEL1L3
4	25720099	25720431	-	0	MTND3P5
4	25718082	25719745	-	0.42855288	MTND4P9
4	25648011	25678748	+	12.50813548	SLC34A2
4	25598564	25598625	-	0	RNU7-126P
4	25377213	25418498	+	572.0704014	ANAPC4
4	25312785	25370383	+	71.98920652	ZCCHC4
4	25233975	25279092	+	0	PI4K2B
4	25160641	25201440	+	46.22575397	SEPSECS-AS1
4	25120014	25160442	-	185.3097283	SEPSECS
4	24998847	25030879	-	4.748785225	LGI2
4	24806117	24980204	-	188.471055	CCDC149
4	24789912	24800842	+	0	SOD3
4	24771467	24772420	+	0	HNRNPA1P65
4	24563193	24563461	-	0	RN7SL16P
4	24520192	24520290	-	7.506371731	MIR573
4	24517441	24584550	-	1718.374941	DHX15
4	23755041	23904089	-	0	PPARGC1A
4	23723262	23733579	-	0	ERVH-1
4	23514940	23515284	-	0	RFPL4AP3
4	22727375	22727950	-	10.99627266	CDC42P6
4	22692914	22819575	+	0	GBA3
4	22345071	22516054	-	12.97043469	ADGRA3
4	22118983	22119089	+	0	RNU6-420P
4	21843341	21853188	-	0	KCNIP4-IT1
4	20696282	20752907	+	37.2316942	PACRGL
4	20528275	20528384	+	0	MIR218-1
4	20392189	20394856	+	0	SLIT2-IT1
4	20253260	20620561	+	0	SLIT2
4	19181814	19181856	-	0	RNA5SP157
4	17911674	17912976	+	8.380455148	KRT18P63
4	17841199	18021876	-	80.83599982	LCORL
4	17810902	17844862	+	3.850425125	NCAPG
4	17800655	17810758	-	336.0475111	DCAF16
4	17629306	17781512	-	34.00179635	FAM184B
4	17614631	17634105	+	1525.521713	MED28
4	17577192	17607972	+	779.8614642	LAP3
4	17552117	17552752	-	0	NACAP5
4	17515165	17527104	+	0	CLRN2
4	17460261	17512234	-	31.29853627	QDPR
4	17427696	17428274	-	0	RPS7P6
4	17061878	17062165	+	0	MTND5P4
4	16501541	16898809	-	1.707660723	LDB2
4	16360686	16397323	-	0	ZEB2P1
4	16256308	16256555	-	0	RPS21P4
4	16226685	16320140	+	32.19574438	TAPT1-AS1
4	16160505	16227410	-	530.1006848	TAPT1
4	15963076	16084378	-	0	PROM1
4	15960243	15969309	-	214.3695641	FGFBP2
4	15935569	15938740	-	0	FGFBP1
4	15864938	15865940	-	0	HPRT1P1
4	15778275	15853230	+	186.7929696	CD38
4	15702950	15738313	+	3881.624418	BST1
4	15681662	15705565	+	637.4681171	FAM200B
4	15604539	15681679	-	12798.4351	FBXL5
4	15469865	15601557	+	128.1740959	CC2D2A
4	15339818	15446166	+	3.344915554	C1QTNF7
4	15093767	15094094	-	0	RN7SKP170
4	15002674	15070153	+	1125.576284	CPEB2
4	14505865	14506480	-	0	MTND2P31
4	14470465	14888169	-	2.281258001	LINC00504
4	14111968	14140052	+	0	LINC01085
4	13655179	13977075	+	0	LINC01182
4	13627865	13627957	+	0	MIR5091
4	13568738	13627723	-	23370.00879	BOD1L1
4	13546075	13547801	-	0	LINC01096
4	13540830	13545050	-	0	NKX3-2
4	13526319	13534335	-	0	LINC01097
4	13361354	13484365	-	248.9297419	RAB28
4	13333414	13338657	+	0.587329049	HSP90AB2P
4	12639086	12641009	+	0	ECM1P2
4	12312588	12312690	+	0	RNU6-578P
4	11414051	11414160	-	0	RNA5SP156
4	11393150	11429765	-	3.047645786	HS3ST1
4	11371975	11372892	+	2.294989772	RNPS1P1
4	11368827	11368921	+	0	MIR572
4	10486395	10684865	-	0.85710576	CLNK
4	10439874	10457410	-	924.0188813	ZNF518B
4	10254926	10256621	-	0	RAF1P1
4	10115756	10115884	-	0	RNA5SP155
4	10078611	10078692	-	8.973407295	MIR3138
4	10074339	10116949	-	15882.11888	WDR1
4	9792751	9792861	-	0	RNA5SP154
4	9781680	9784009	+	0	DRD5
4	9771153	10054936	-	124.9081631	SLC2A9
4	9754898	9755778	+	0	OR7E35P
4	9703754	9710812	-	0	ALG1L3P
4	9692495	9702954	+	0	FAM86MP
4	9677308	9677934	+	2.709810881	ENPP7P11
4	9583942	9584131	-	0	SNRPCP13
4	9556168	9556316	-	0	MIR548I2
4	9512905	9513874	+	0	OR7E83P
4	9493736	9498066	+	0	UNC93B7
4	9483718	9484702	+	0	OR7E85P
4	9459255	9460244	+	0	OR7E86P
4	9411178	9411253	-	0	RNA5SP153
4	9367874	9369070	+	0	USP17L6P
4	9363129	9364721	+	0	USP17L30
4	9358383	9359975	+	0	USP17L9P
4	9353638	9355230	+	0	USP17L29
4	9348893	9350485	+	0	USP17L28
4	9344148	9345740	+	0	USP17L27
4	9339403	9340995	+	0	USP17L5
4	9334658	9336609	+	0	USP17L26
4	9329911	9331862	+	0	USP17L25
4	9325165	9327116	+	0	USP17L24
4	9272364	9272914	+	0	USP17L23
4	9267619	9269570	+	0	USP17L22
4	9262872	9264823	+	0	USP17L21
4	9258124	9260075	+	0	USP17L20
4	9253378	9255329	+	0	USP17L19
4	9248630	9250581	+	0	USP17L18
4	9243879	9245830	+	0	USP17L17
4	9239130	9240722	+	0	USP17L16P
4	9234385	9236334	+	0	USP17L15
4	9229641	9231233	+	0	USP17L14P
4	9224896	9226847	+	0	USP17L13
4	9220152	9221744	+	0	USP17L12
4	9215405	9217356	+	0	USP17L11
4	9210657	9212608	+	0	USP17L10
4	9170409	9176730	+	0	FAM90A26
4	9166297	9170270	-	0	ALG1L14P
4	9153296	9165451	+	0	FAM86KP
4	9079023	9141608	+	0.42855288	ENPP7P10
4	9051842	9052051	-	0	SNRPCP16
4	8959628	8963981	+	0	UNC93B8
4	8846076	8871817	-	0	HMX1
4	8592660	8619759	+	0	CPZ
4	8558725	8619761	+	0	GPR78
4	8436140	8493531	+	105.0959841	TRMT44
4	8393015	8393124	+	0	RNA5SP152
4	8366282	8440723	-	132.8538663	ACOX3
4	8269765	8307111	+	4.519573651	HTRA3
4	8182072	8241803	+	239.81685	SH3TC1
4	8174421	8174999	+	0	GMPSP1
4	8005301	8005381	-	0	MIR95
4	7965310	8158832	-	8.501971091	ABLIM2
4	7758714	7939926	-	294.0756022	AFAP1
4	7754090	7778928	+	8.10978025	AFAP1-AS1
4	7460028	7460118	+	0	MIR4274
4	7430294	7434973	-	0	PSAPL1
4	7310450	7310524	+	0	MIR4798
4	7192538	7742836	+	16.7609103	SORCS2
4	7112088	7112399	-	0	RN7SKP36
4	7058906	7068197	-	338.8179751	GRPEL1
4	7041899	7057952	+	3354.643088	TADA2B
4	7040849	7042939	-	41.39951524	CCDC96
4	6997012	6997328	+	11.95040869	RN7SKP292
4	6995341	6998958	+	0.99559936	AC097382.1
4	6909242	7033118	+	6509.631392	TBC1D14
4	6781375	6884170	+	7531.095932	KIAA0232
4	6716055	6717671	+	171.2197716	BLOC1S4
4	6707701	6709880	-	1211.888901	MRFAP1L1
4	6697861	6698809	-	147.1069801	AC093323.3
4	6693069	6697170	+	10738.43715	S100P
4	6640091	6642745	+	2881.163142	MRFAP1
4	6575175	6623362	+	3663.198232	MAN2B2
4	6320578	6563600	-	0	PPP2R2C
4	6269849	6303265	+	13.94160741	WFS1
4	6026203	6200591	-	30.44148953	JAKMIP1
4	5923275	5923328	-	0	MIR378D1
4	5897373	6200555	-	7.685430468	C4orf50
4	5748084	5893058	-	1.707660723	CRMP1
4	5711197	5814305	+	10.62207571	EVC
4	5542772	5709548	-	2.703260083	EVC2
4	5524569	5527801	+	0	LINC01587
4	5458581	5458881	-	0	RN7SKP275
4	5051442	5500998	+	1.42415224	STK32B
4	5014586	5019472	-	0	CYTL1
4	4920770	4921064	-	0	RN7SKP113
4	4894182	4895173	-	0	LDHAP1
4	4859666	4863936	+	0	MSX1
4	4844437	4850827	+	0	LINC01396
4	4542131	4710938	+	11.6668707	STX18-AS1
4	4507078	4507777	+	0	RPS7P15
4	4476121	4481700	-	0	STX18-IT1
4	4415742	4542346	-	182.7816021	STX18
4	4290251	4321786	+	430.4808397	ZBTB49
4	4267701	4290169	-	196.6984406	LYAR
4	4235542	4248212	-	107.5504618	TMEM128
4	4188803	4226889	-	0	OTOP1
4	4174319	4175238	-	0	OR7E43P
4	4156522	4157443	-	0	OR7E99P
4	4143458	4150421	-	0	UNC93B4
4	4126659	4127569	-	0	OR4D12P
4	3967034	3967660	-	0	ENPP7P9
4	3941760	3955419	-	3.753185865	FAM86EP
4	3935447	3942519	+	0	ALG1L7P
4	3901566	3902594	-	0	OR7E162P
4	3889356	3890249	-	0	OR7E163P
4	3766348	3768526	+	0	ADRA2C
4	3576869	3590711	+	0	LINC00955
4	3503597	3532559	-	3286.939833	LRPAP1
4	3463311	3501473	+	2.170257457	DOK7
4	3441887	3449495	+	1.761987146	HGFAC
4	3293028	3439913	+	57.33553774	RGS12
4	3244369	3271738	+	9.263525602	MSANTD1
4	3063471	3074514	-	0	HTT-AS
4	3044101	3044207	+	0	RNU6-204P
4	3041422	3243960	+	1004.53031	HTT
4	2963608	3040747	+	7.968279262	GRK4
4	2937933	2963385	-	171.1330773	NOP14
4	2934899	2961738	+	125.7718197	NOP14-AS1
4	2930561	2934859	-	1251.535034	MFSD10
4	2843857	2930076	+	8471.563841	ADD1
4	2793023	2841098	+	17393.11805	SH3BP2
4	2741648	2756376	-	1094.419897	TNIP2
4	2536631	2732565	+	2065.458452	FAM193A
4	2462220	2625320	+	2389.070057	RNF4
4	2418974	2462942	+	1.603210977	CFAP99
4	2316197	2316506	-	0	RN7SL589P
4	2269582	2418663	-	137.1477701	ZFYVE28
4	2250077	2250156	-	0	MIR4800
4	2247432	2262294	-	1649.573093	MXD4
4	2234251	2234499	+	1.444434809	COX6B1P5
4	2227464	2242164	-	288.2419679	HAUS3
4	2071918	2242121	-	16.67434608	POLN
4	2059512	2069089	+	3.634974835	NAT8L
4	2041993	2043970	+	38.06914757	C4orf48
4	1986384	1986477	-	0	MIR943
4	1982714	2041903	-	310.0948894	NELFA
4	1974636	1974760	+	9.263525602	SCARNA22
4	1811479	1856247	-	248.4003078	LETM1
4	1793293	1808872	+	1.174658097	FGFR3
4	1721490	1745176	+	12668.90614	TACC3
4	1715952	1721358	-	543.6262062	TMEM129
4	1692800	1712555	-	1365.579374	SLBP
4	1617915	1684302	-	5.618963068	FAM53A
4	1402932	1406331	-	0	NKX1-1
4	1358479	1359461	+	1.710936122	AC078852.1
4	1356581	1358075	+	1.99119872	AC078852.2
4	1347266	1395992	+	2840.127708	UVSSA
4	1289851	1340147	+	5206.761841	MAEA
4	1211448	1249953	-	1189.205418	CTBP1
4	1210120	1218591	+	99.50517418	CTBP1-AS
4	1166932	1208962	-	363.6223774	SPON2
4	1115197	1153726	-	1.714211521	TMED11P
4	1113639	1132977	+	0	AC092535.3
4	1056250	1113562	-	10.40894361	RNF212
4	1009936	1026897	+	100.4459301	FGFRL1
4	986997	1004506	+	141.0757737	IDUA
4	979073	993440	-	44.90654785	SLC26A1
4	958887	986895	-	1633.051453	DGKQ
4	932387	958656	+	1516.010325	TMEM175
4	849276	932373	-	5754.61946	GAK
4	784957	826198	-	2.709810881	CPLX1
4	757022	757740	-	5.406520167	AC139887.4
4	705748	770640	+	1953.574738	PCGF3
4	673580	682033	+	167.0073759	MYL5
4	625584	670782	+	56.58037116	PDE6B
4	499210	540196	+	1794.589639	PIGG
4	425815	499156	-	584.3583822	ZNF721
4	425435	474129	-	1.282383242	ABCA11P
4	393534	393658	+	0	ZNF519P4
4	350157	350252	+	0.85710576	MIR571
4	337814	384864	+	148.0074385	ZNF141
4	270675	305321	-	1.714211521	ZNF732
4	212610	255985	+	6.35196669	ZNF876P
4	149738	150317	+	2.703260083	AC253576.2
4	124480	202303	+	154.4449518	ZNF718
4	53285	88211	+	132.6351027	ZNF595
4	49096	50124	-	0	BNIP3P41
5	181471963	181472430	+	0	RPL23AP45
5	181378695	181379038	-	0	WBP1LP4
5	181367268	181368262	+	0	OR4F3
5	181329241	181342213	+	342.8772849	AC138035.2
5	181301967	181302070	+	0	RNU6-705P
5	181261212	181272307	+	127.4734608	TRIM52-AS1
5	181254417	181261139	-	564.4675501	TRIM52
5	181246523	181272167	+	34.92076283	CTC-338M12.4
5	181243312	181243379	-	0	SNORD95
5	181241814	181241892	-	0	SNORD96A
5	181222566	181222633	-	0	MIR4638
5	181222499	181235809	+	1211.556833	TRIM41
5	181193924	181205293	-	13.25899512	TRIM7
5	181147586	181159285	+	0	OR2V2
5	181123122	181131169	-	0	OR2V1
5	181099140	181100666	-	0	FOXO1B
5	181043403	181043484	-	0	MIR8089
5	181040225	181061523	+	3.753185865	BTNL9
5	181007281	181007384	+	0	RNU6-1036P
5	180988845	181006727	+	516.7160678	BTNL3
5	180945756	180945907	+	7.700879762	RPS29P12
5	180899077	180950906	+	2601.651302	BTNL8
5	180847611	180861285	-	201.9847539	ZFP62
5	180830957	180835726	+	145.4587092	LINC00847
5	180829954	180831605	-	396.2161329	HEIH
5	180784782	180815652	-	6062.267634	MGAT1
5	180739042	180740099	-	0	OR2Y1
5	180729586	180729737	+	0	RNU1-17P
5	180692832	180693763	-	0	OR2AI1P
5	180601506	180649624	-	78.24634067	FLT4
5	180590103	180591540	-	3.41535096	SCGB3A1
5	180494412	180578405	+	675.8951024	CNOT6
5	180444509	180444612	+	0	RNU6-525P
5	180300690	180353387	-	3.853700523	GFPT2
5	180233143	180292099	-	419.2052705	MAPK9
5	180100791	180209153	-	0	RASGEF1C
5	180015303	180015397	-	1.849429722	MIR340
5	179933805	179934196	-	0.587329049	RPS15AP18
5	179911651	180072118	-	10505.02159	RNF130
5	179862066	179907859	-	1265.081039	TBC1D9B
5	179845832	179846152	+	0	RN7SKP150
5	179806398	179838078	+	4691.630404	SQSTM1
5	179798278	179798346	-	0	MIR1229
5	179797597	179806952	-	968.3931205	MGAT4B
5	179793980	179796647	+	1.285658641	LTC4S
5	179732850	179777286	+	5009.685993	MAML1
5	179679032	179694768	+	0	HMGB3P22
5	179678628	179730925	+	2935.619193	CANX
5	179678583	179680974	-	0	CBY3
5	179641544	179645046	-	0	C5orf60
5	179614178	179634784	-	6630.028154	HNRNPH1
5	179572156	179572741	+	1.015881929	PRDX2P3
5	179550558	179610026	+	1484.80717	RUFY1
5	179110851	179345430	-	0	ADAMTS2
5	179060415	179083537	+	49.50607912	ZNF354C
5	179023752	179035064	+	28.18666353	ZNF879
5	178977587	178996206	-	0	GRM6
5	178941191	178966433	+	0	ZNF454
5	178922064	178922716	+	0	PIGFP1
5	178895894	178933212	+	2.294989772	ZFP2
5	178884715	178884879	+	0	RNU1-39P
5	178859953	178888122	+	67.86504008	ZNF354B
5	178764861	178818435	-	0	AACSP1
5	178711592	178730702	-	826.3881153	ZNF354A
5	178619728	178619998	-	6.402119527	RN7SKP70
5	178602664	178630615	-	1663.292872	CLK4
5	178377924	178378220	+	0	RN7SL646P
5	178237618	178590555	-	11.80863969	COL23A1
5	178208497	178232791	-	2527.581224	PHYKPL
5	178204507	178211163	+	470.9021668	HNRNPAB
5	178149460	178153967	-	51.45738899	NHP2
5	178130996	178150565	+	411.8589683	RMND5B
5	178113443	178126087	+	29.36132163	N4BP3
5	178006405	178055559	+	24.1746145	FAM153C
5	177836434	177837646	-	0	OR1X5P
5	177707981	177783398	-	145.8738942	FAM153A
5	177600100	177610347	+	117.6514408	B4GALT7
5	177592158	177596124	+	1005.444061	TMED9
5	177519788	177554541	-	7693.969075	FAM193B
5	177511577	177517469	-	1048.936491	DDX41
5	177501907	177511274	-	14107.72009	DOK3
5	177483394	177497606	-	11919.33233	PDLIM7
5	177456608	177474401	-	1478.245822	DBN1
5	177446445	177456286	+	98.37782051	PRR7
5	177438503	177447699	-	158.5902445	PRR7-AS1
5	177403204	177442901	+	8824.853164	GRK6
5	177402140	177409576	-	158.7834999	F12
5	177400107	177400636	-	0	PFN3
5	177379235	177398848	+	1.42415224	SLC34A1
5	177357837	177372601	+	9333.323592	RGS14
5	177331562	177351852	-	3260.400645	LMAN2
5	177303774	177306959	+	1656.837656	PRELID1
5	177301461	177312757	-	1189.209042	MXD3
5	177301198	177303744	-	639.3484732	RAB24
5	177265580	177266588	-	6.919042682	PRMT1P1
5	177133025	177300215	+	5849.642788	NSD1
5	177086886	177098144	+	39.84139631	FGFR4
5	177051714	177052963	+	5.132808366	ZNF346-IT1
5	177022696	177081189	+	369.3234378	ZNF346
5	176905005	177022633	-	5260.783128	UIMC1
5	176880869	176899332	-	6669.198211	HK3
5	176810477	176880898	+	27.59967683	UNC5A
5	176743205	176743871	+	0	LINC01574
5	176647387	176659054	+	195.6025355	TSPAN17
5	176630618	176646641	+	0	EIF4E1B
5	176629439	176629500	-	0	MIR4281
5	176620084	176630556	-	0	SNCB
5	176595802	176610133	-	33.72147473	GPRIN1
5	176547433	176547726	-	1.285658641	RN7SL684P
5	176542511	176595974	+	20.69841583	CDHR2
5	176526697	176538025	-	8744.960522	RNF44
5	176447628	176510074	+	880.7032297	FAF2
5	176392455	176416569	-	1034.831394	CLTB
5	176388747	176389771	+	188.4542813	HIGD2A
5	176383938	176388975	-	38.75345561	NOP16
5	176367946	176368031	+	0	MIR1271
5	176365468	176401865	+	77.96280268	ARL10
5	176346061	176361968	-	419.2599036	KIAA1191
5	176308063	176309013	+	0.853830362	BRCC3P1
5	176238367	176345991	+	71.71880175	SIMC1
5	176060689	176116015	+	71.28453273	FAM153B
5	176006145	176007387	+	0	OR1X1P
5	175917873	176034680	-	23.75453246	THOC3
5	175796310	175884020	+	10.72977134	CPLX2
5	175703898	175704004	+	14.11134646	RNU6-226P
5	175658030	175710756	+	3748.562218	HRH2
5	175628188	175628462	+	0	RN7SKP148
5	175477062	175529742	+	222.2118882	SFXN1
5	175440039	175444208	-	0	DRD1
5	175290731	175291252	+	0	ARL2BPP6
5	174923090	174923945	+	0	NIFKP2
5	174751734	174751787	+	0	MIR4634
5	174724533	174730893	+	0	MSX2
5	174632932	174633209	+	0	HIGD1AP3
5	174561776	174562063	+	0	SUMO2P6
5	174513305	174514307	+	0	GAPDHP71
5	174336295	174532457	+	0	LINC01411
5	173973779	174006140	+	5.983363329	C5orf47
5	173888280	173961976	+	4410.357737	CPEB4
5	173786790	173809039	-	3.566916641	LINC01485
5	173707614	173746211	-	0.587329049	LINC01484
5	173607514	173616660	-	85.08786242	BOD1
5	173362134	173362240	-	0	RNU6-500P
5	173347455	173347536	+	0	MIR8056
5	173314713	173329503	-	0	STC2
5	173292517	173292619	-	0	RNA5SP200
5	173232109	173235357	-	0	NKX2-5
5	173225836	173226423	-	0	RPL7AP33
5	173144442	173164387	+	16.5030985	BNIP1
5	173085342	173086210	-	7.380950213	CDC42P5
5	173056352	173139284	+	6170.45104	CREBRF
5	173020728	173020928	+	0	SNORA74B
5	172983757	173035445	+	4499.750799	ATP6V0E1
5	172958729	172969771	+	100.6987608	RPL26L1
5	172834275	172952685	+	19750.2839	ERGIC1
5	172768090	172771195	-	76463.50373	DUSP1
5	172662165	172662263	+	0	MIR5003
5	172641266	172691540	+	4.920633475	NEURL1B
5	172325000	172454523	-	8.322912353	SH3PXD2B
5	172254418	172255439	-	0	KLF3P1
5	172209640	172284071	-	65.00574645	UBTD2
5	172194172	172203452	+	0	EFCAB9
5	172042073	172188386	-	25657.89734	STK10
5	171861549	172006873	-	950.3134928	FBXW11
5	171782432	171796126	+	1.44115941	SMIM23
5	171419656	171457623	+	0	FGF18
5	171387116	171411137	+	1357.974266	NPM1
5	171386656	171386760	-	0	MIR3912
5	171359117	171359412	+	0	RN7SL339P
5	171309284	171312134	+	0	TLX3
5	170866835	170867144	+	0	RN7SL623P
5	170861870	171300015	+	0.42855288	RANBP17
5	170763350	170814047	+	0	GABRP
5	170389493	170422844	+	0	CTD-2270F17.1
5	170374671	170389677	-	13.82426505	KCNMB1
5	170353487	170736632	+	0	KCNIP1
5	170331429	170333879	+	17.94681459	LINC01366
5	170246237	170298227	-	14422.49303	LCP2
5	170232447	170252575	+	113.1607423	C5orf58
5	170191579	170199141	-	22.12011201	LINC01187
5	170140664	170141940	-	0	KRT18P41
5	170105897	170109725	+	7.687748654	FOXI1
5	170028488	170028566	+	0.42855288	MIR378E
