chromosome	Start	End	strand	CFASN	GENE ID
2	176990508	177164516	-	31.40056739	AC074286.1
2	176637710	176655958	+	0.572503077	LINC01117
2	176629589	176637931	-	4.942466988	LINC01116
2	176269395	176338025	+	552.0422331	MTX2
2	176188579	176190907	+	30.79934763	HOXD1
2	176177717	176179008	+	1.412133425	HAGLROS
2	176164051	176188958	-	714.5395132	HAGLR
2	176136612	176173102	+	0.572503077	HOXD3
2	175072250	175168382	-	922.8291934	ATF2
2	174799363	175005369	-	22.37469007	CHN1
2	174747592	174787935	-	2.118200138	CHRNA1
2	174719908	174720318	+	348.4450058	H3F3AP4
2	174559572	174682916	-	2328.608018	WIPF1
2	174557966	174558072	-	2.118200138	RNU6-5P
2	174547141	174774827	+	1.974237359	AC010894.3
2	174545385	174546335	-	0.572503077	AC010894.5
2	174431571	174487094	-	117.2362265	GPR155
2	174395730	174429575	+	217.7781287	SCRN3
2	174348022	174395715	-	1334.017653	CIR1
2	174072447	174248698	-	1774.132057	OLA1
2	173906459	173965702	-	2403.367919	SP3
2	173354820	173368997	+	70.9903816	CDCA7
2	172735274	173052893	+	0.65807912	RAPGEF4
2	172555373	172608669	+	660.6956831	PDK1
2	172427354	172506282	+	149.4233032	ITGA6
2	172423807	172424173	-	2.980582029	AC078883.3
2	172099439	172102900	-	3.948474719	DLX2
2	172084740	172089677	+	5.648533701	DLX1
2	171999583	172082430	+	119.3252744	METAP1D
2	171922448	171983682	+	526.5694918	HAT1
2	171784370	171999859	-	262.6568171	SLC25A12
2	171687409	171748420	+	1814.648919	DYNC1I2
2	171522247	171558133	+	10.30505539	CYBRD1
2	171491422	171491931	+	2.632316479	DAP3P2
2	171434217	171485052	+	321.1426105	DCAF17
2	171317405	171434802	-	214.6442806	METTL8
2	170990823	171231314	-	1612.494878	TLK1
2	170928464	170967129	+	5757.267975	GORASP2
2	170813213	170861151	+	132.740542	GAD1
2	170783786	170798971	+	27.63932303	ERICH2
2	170751805	170752788	+	22.28427363	EIF2S2P4
2	170715351	170718078	+	1.31615824	SP5
2	170712451	170714567	-	1.519382293	LINC01124
2	170178145	170655171	+	5.725030774	MYO3B
2	169827458	170084131	+	1001.272931	UBR3
2	169810081	169824931	-	340.7798787	METTL5
2	169791933	169812064	+	1299.162751	SSB
2	169767185	169768799	-	1.412133425	PTCHD3P2
2	169694488	169776989	+	208.2896802	KLHL23
2	169694454	169701708	+	13.41526754	PHOSPHO2
2	169645425	169694433	-	4.558146879	CCDC173
2	169584340	169641406	+	1416.769991	PPIG
2	169529749	169573875	-	160.9832105	FASTKD1
2	169509702	169526262	+	1.012921529	KLHL41
2	169479178	169506655	+	16.45197799	BBS5
2	169127109	169362685	-	7.896949438	LRP2
2	169064789	169096167	+	1626.481243	DHRS9
2	168455862	168775137	+	1134.649207	CERS6
2	167954020	168248141	-	994.1419314	STK39
2	167868948	167874041	+	0.572503077	B3GALT1
2	166195185	166376001	-	8.587546162	SCN9A
2	165984641	166149214	-	7.948218744	SCN1A
2	165933857	165949891	+	1.012921529	TTC21B-AS1
2	165857475	165953843	-	197.7119413	TTC21B
2	165833048	165839098	-	4.942466988	AC009495.2
2	165794851	165810010	+	1.012921529	AC009495.3
2	165747591	165794682	-	1337.287804	GALNT3
2	165469647	165689407	+	0.65807912	CSRNP3
2	165194993	165392310	+	1.012921529	SCN2A
2	165087522	165204067	-	0.572503077	SCN3A
2	164896186	164955525	-	0.65807912	SLC38A11
2	164653624	164843679	-	691.8254041	COBLL1
2	164492812	164621848	-	51.54287002	GRB14
2	163593396	163736012	-	102.0022636	FIGN
2	162371407	162838730	-	5.152527697	KCNH7
2	162318840	162371595	+	719.4819802	GCA
2	162267079	162318703	-	3058.09367	IFIH1
2	162170684	162245151	-	26.32316479	FAP
2	162077357	162077651	-	26.98124391	TIMM8AP1
2	161992241	162074542	-	7536.898424	DPP4
2	161580072	161581350	+	0.993527343	KRT18P46
2	161424332	161985282	+	2.532303822	SLC4A10
2	161416094	161425870	+	0.65807912	TBR1
2	161409554	161409670	+	1.987054686	RNA5SP108
2	161340816	161341326	-	7.060667126	AC009299.2
2	161308038	161411717	+	1245.883288	PSMD14
2	161222785	161308303	-	38.93020927	AC009299.3
2	161136908	161236221	+	1848.039934	TANK
2	160272151	160493794	-	1343.644954	RBMS1
2	160099666	160200313	-	582.400021	ITGB6
2	159932006	160062610	-	2.980582029	PLA2R1
2	159812234	159814009	-	0.572503077	AC009961.2
2	159803355	159904749	-	13.74007386	LY75
2	159768630	159798255	-	12.02256463	CD302
2	159689217	159690291	-	8.609832993	AC009961.3
2	159615296	159617082	+	16.23953439	AC009506.1
2	159386367	159404636	+	1.31615824	AC008277.1
2	159318979	159616692	-	1043.566601	BAZ2B
2	159235793	159286799	-	193.468012	WDSUB1
2	159003975	159004320	+	3.290395599	BTF3L4P2
2	158968671	159232659	+	2016.726764	TANC1
2	158456964	158682879	+	1830.776111	PKP4
2	158171081	158456753	-	7.948218744	CCDC148
2	157876702	158136154	+	0.706066713	UPP2
2	157736444	157875862	-	1484.15223	ACVR1
2	157526767	157629005	-	23.03276919	ACVR1C
2	157414619	157488961	-	1980.160071	CYTIP
2	157379724	157380414	-	1.412133425	FAM133DP
2	157318625	157327713	-	17.65166782	ERMN
2	157257598	157314211	+	146.0485194	GALNT5
2	156435290	156613735	+	1961.968046	GPD2
2	156324432	156342348	-	360.1044357	NR4A2
2	153477338	153478808	-	12.00313411	RPRM
2	153420677	153421957	-	13.9093828	AC012501.2
2	152717893	152761253	+	321.2603542	ARL6IP6
2	152651593	152717997	-	2696.433209	PRPF40A
2	152335237	152649834	+	11.18734504	FMNL2
2	152131555	152131845	+	1.412133425	RPL30P2
2	152116801	152175992	-	711.6213253	STAM2
2	151832768	152099475	-	15.19382293	CACNB4
2	151788984	151828492	-	474.6050512	ARL5A
2	151485336	151734487	-	34.59726892	NEB
2	151409883	151508013	+	1375.152392	RIF1
2	151372003	151372287	+	1.717509232	RN7SL124P
2	151357592	151380048	+	398.2216259	TNFAIP6
2	151270465	151290057	-	721.3538776	NMI
2	151247940	151261879	-	192.7562125	RBM43
2	150468195	150539011	-	1612.494878	RND3
2	149569634	149587816	-	1354.235955	MMADHC
2	149329985	149474148	+	0.506460764	LYPD6
2	149038107	149215262	+	22.5941348	LYPD6B
2	148644440	148787568	+	1062.08073	EPC2
2	148021011	148516971	+	321.0961246	MBD5
2	147930397	148021604	-	598.838219	ORC4
2	147844517	147930826	+	112.2685898	ACVR2A
2	144667967	145262988	+	2.862515387	TEX41
2	144517978	144521477	+	0.572503077	ZEB2-AS1
2	144364364	144524583	-	597.6237019	ZEB2
2	143938068	144332568	-	424.4610323	GTDC1
2	143091362	143768352	+	115.7949409	ARHGAP15
2	142877498	143055832	+	31.48766926	KYNU
2	138599663	138602426	-	2.862515387	AC092620.3
2	138569090	138574458	+	0.65807912	AC092620.2
2	138501801	138573547	+	751.6965407	SPOPL
2	138288029	138288793	-	0.706066713	YWHAEP5
2	137964020	138016364	+	606.5113061	HNMT
2	136765545	137677717	+	0.65807912	THSD7B
2	136199114	136200503	-	2.118200138	HNRNPKP2
2	136114349	136118165	-	12422.46963	CXCR4
2	135985176	136022593	+	31.06693536	DARS-AS1
2	135906677	135986100	-	1737.679323	DARS
2	135839626	135876426	-	613.999898	MCM6
2	135787840	135837180	-	1.987054686	LCT
2	135741619	135785055	+	2712.602132	UBXN4
2	135531455	135725270	+	612.8659066	R3HDM1
2	135136916	135531236	-	54.19130178	ZRANB3
2	135052265	135176394	+	1961.453328	RAB3GAP1
2	134918235	134959342	+	949.7826055	CCNT2
2	134838547	134902034	+	3.974109372	ACMSD
2	134735464	134918710	-	1.717509232	CCNT2-AS1
2	134455759	134719000	-	5.152527697	TMEM163
2	134119983	134454621	+	2954.11588	MGAT5
2	132671799	133568463	-	0.706066713	NCKAP5
2	132644853	132671579	-	7.442540007	LYPD1
2	132416574	132646559	+	220.9861879	GPR39
2	132352722	132353318	+	0.65807912	FAM201B
2	131527675	131533666	+	2.29001231	CCDC74A
2	131476093	131482934	+	6.354600414	TUBA3D
2	131464900	131492743	-	483.6700299	MZT2A
2	131460999	131461577	+	4.007521542	RHOQP2
2	131423801	131424867	-	0.572503077	GNAQP1
2	131218067	131265278	+	2.532303822	POTEE
2	131104847	131353709	+	5942.810608	PLEKHB2
2	131047876	131093460	-	2836.269985	FAM168B
2	130836916	131047263	+	407.0496881	ARHGEF4
2	130830978	130836994	-	2.980582029	AC133785.1
2	130356007	130375409	+	1154.738707	PTPN18
2	130342225	130347810	+	1164.800042	IMP4
2	130338241	130342349	-	673.8361222	CCDC115
2	130212870	130213490	-	1.717509232	RHOQP3
2	130191743	130198461	-	5.152527697	TUBA3E
2	130181737	130190729	+	246.3947811	MZT2B
2	130151392	130182750	-	1597.122904	SMPD4
2	130139287	130145134	-	1.145006155	CCDC74B
2	128236716	128318577	-	717.3267417	HS6ST1
2	128199901	128200195	+	0.506460764	DYNLT3P2
2	128091200	128195677	+	4541.09441	UGGT1
2	127941217	128028120	-	854.7470946	SAP130
2	127861630	127885922	-	890.3501246	AMMECR1L
2	127843551	127858157	-	403.1640929	POLR2D
2	127701022	127811187	-	1373.054788	WDR33
2	127645864	127652639	+	0.993527343	GPR17
2	127638381	127681786	-	2.532303822	LIMS2
2	127625997	127626848	-	24.04512925	AC010976.2
2	127535802	127637729	+	38.83366919	MYO7B
2	127436207	127526886	-	1101.464072	IWS1
2	127418427	127429246	+	7.766733839	PROC
2	127298730	127388465	-	2652.692639	MAP3K2
2	127257290	127294176	-	1100.758005	ERCC3
2	127184120	127220078	-	6.870036929	CYP27C1
2	127048027	127107355	-	1181.955677	BIN1
2	126655933	126696670	+	83.45629682	GYPC
2	126557435	126558162	-	7.0904507	YWHAZP2
2	121737103	121767853	+	2006.641597	TSN
2	121726945	121736923	-	871.3496839	NIFK
2	121708512	121709115	-	0.65807912	NPM1P32
2	121649650	121728481	+	44.0620865	NIFK-AS1
2	121337776	121649587	-	2171.703757	CLASP1
2	121216587	121285207	-	153.9967382	TFCP2L1
2	120346143	120351808	+	675.847256	INHBB
2	120319007	120326298	+	0.572503077	AC012363.2
2	120240064	120294713	+	3427.575925	RALB
2	120221278	120223408	-	894.82231	TMEM185B
2	120215181	120217279	+	1.412133425	MTND5P28
2	120213631	120214989	+	1.717509232	MTND4P26
2	120013005	120179119	+	1340.268386	EPB41L5
2	119759631	119983818	+	365.7425571	PTPN4
2	119679167	119686507	+	130.6223418	TMEM177
2	119544432	119662251	+	0.506460764	CFAP221
2	119366921	119372560	+	1381.996534	DBI
2	119302225	119366828	-	54.38779236	C2orf76
2	119244422	119249071	-	14.88508001	STEAP3-AS1
2	119223831	119265652	+	2512.143504	STEAP3
2	118942166	118994660	+	9.732552317	MARCO
2	118088452	118110997	+	685.5338667	INSIG2
2	117998745	117999480	+	0.993527343	AC009303.3
2	117995397	118055033	+	55.20422331	AC009303.2
2	117934025	117934789	-	6.297533852	AC009303.1
2	117915478	118014133	-	2645.763315	CCDC93
2	117859427	117934942	+	4.942466988	HTR5BP
2	117814650	117832379	+	1933.40421	DDX18
2	114442299	115845752	+	0.572503077	DPP10
2	113979569	114007302	+	6.583989936	LINC01191
2	113904086	113905258	+	2.532303822	AC110769.3
2	113889960	113962596	+	6156.698095	ACTR3
2	113831049	113843356	-	5.064607643	AC104653.1
2	113705011	113756823	-	1410.647583	SLC35F5
2	113669166	113673191	+	6.354600414	AC017074.2
2	113627229	113643396	+	105.9507383	RABL2A
2	113610502	113627090	-	109.4403405	RPL23AP7
2	113599036	113601261	-	89.88298316	DDX11L2
2	113588550	113599043	+	93.20080607	WASH2P
2	113498665	113501155	+	10.87755847	FOXD4L1
2	113437691	113496189	+	266.5220435	CBWD2
2	113406396	113406872	+	1.145006155	IGKV1OR2-108
2	113215997	113278950	-	8.587546162	PAX8
2	113211522	113276581	+	6.870036929	PAX8-AS1
2	113157325	113209396	+	1324.581153	PSD4
2	113107214	113134016	+	317.1667049	IL1RN
2	113067970	113075850	+	0.506460764	IL1F10
2	113058638	113065382	+	97.36567962	IL36RN
2	113005461	113008044	+	0.572503077	IL36A
2	112973203	112985665	+	31.79287498	IL36G
2	112912971	112918882	+	131.3284085	IL37
2	112829751	112836903	-	237.9444822	IL1B
2	112773915	112784590	-	96.73113963	IL1A
2	112736607	112764677	-	111.5585406	CKAP2L
2	112721486	112742879	+	23.80365592	NT5DC4
2	112645857	112663827	+	3040.563844	SLC20A1
2	112584240	112589275	+	176.3309479	CHCHD5
2	112541915	112577150	+	668.6835945	POLR1B
2	112482154	112541739	+	665.6633198	TTL
2	112370092	112434488	-	27.85534204	RGPD8
2	112275594	112340063	+	147.8865432	ZC3H6
2	112211525	112255136	-	226.1387156	ZC3H8
2	112138385	112188216	+	1.519382293	FBLN7
2	112055223	112119318	+	1541.178284	TMEM87B
2	111898479	112029561	+	516.5899796	MERTK
2	111887914	111888741	+	1.519382293	EEF1E1P1
2	111611639	111884690	-	557.1068407	ANAPC1
2	111607841	111612518	+	2.82426685	AC017002.2
2	111558413	111559937	-	0.572503077	AC017002.4
2	111491943	111494811	-	1.412133425	AC017002.1
2	111295629	111296046	-	0.65807912	RPS14P4
2	111266868	111267473	-	0.506460764	AC068491.3
2	111203964	111206215	-	0.65807912	AC108463.1
2	111195963	111206494	+	1.145006155	AC108463.2
2	111119378	111168447	+	883.9447516	BCL2L11
2	111036776	111523376	-	673.2149396	MIR4435-2HG
2	110967834	110968719	+	0.572503077	RPL5P9
2	110732573	111118222	+	3.290395599	ACOXL
2	110637698	110678114	-	214.7393641	BUB1
2	110397406	110435166	-	21.75511694	AC112229.1
2	110375138	110384442	-	83.58544931	LINC01106
2	110122311	110205066	-	45.58146879	NPHP1
2	110083870	110116566	-	419.6447558	MALL
2	109987063	109996140	+	22.5941348	LINC01123
2	109614334	109618990	+	414.5898455	SOWAHC
2	109129348	109504632	+	24.71233494	SH3RF3
2	109127327	109128930	-	1.31615824	SH3RF3-AS1
2	108894471	108989372	-	1.31615824	EDAR
2	108786757	108885477	+	32.47906878	CCDC138
2	108719481	108785811	+	3350.992618	RANBP2
2	108676795	108678601	-	0.706066713	LIMS1-AS1
2	108534355	108687246	+	662.3860606	LIMS1
2	108507515	108534196	-	4.558146879	GCC2-AS1
2	108448561	108509415	+	1084.518471	GCC2
2	108288639	108309915	+	52.24893673	SULT1C2
2	107826937	107890841	+	1.987054686	RGPD4
2	106697331	106698676	-	5.725030774	EEF1A1P12
2	106391290	106468376	-	4.58002462	RGPD3
2	106093303	106194339	-	1645.28128	UXS1
2	105744897	105894274	+	859.4513305	NCK2
2	105357712	105438513	-	1048.509068	FHL2
2	105337359	105349211	+	347.509368	C2orf49
2	105264391	105330034	-	726.5193483	TGFBRAP1
2	105097052	105102944	-	1.012921529	UTAT33
2	105037983	105099960	+	346.6787559	MRPS9
2	102736905	103019900	+	92.68231987	TMEM182
2	102715840	102736888	-	888.5247762	MFSD9
2	102619707	102711318	+	2.82426685	SLC9A2
2	102473303	102533972	+	1.31615824	SLC9A4
2	102433957	102435340	+	38.12760248	AC007278.2
2	102432289	102432366	+	7.766733839	MIR4772
2	102418689	102452565	+	1277.98075	IL18RAP
2	102311529	102398775	+	2222.856295	IL18R1
2	102311502	102352037	+	387.9489455	IL1RL1
2	102249857	102250255	-	10.87755847	FAM183DP
2	102186973	102240002	+	263.2316479	IL1RL2
2	102064544	102179874	+	7838.712136	IL1R1
2	101991844	102028544	+	4699.580039	IL1R2
2	101962056	101987167	+	136.2557324	LINC01127
2	101696850	101894689	+	8195.717358	MAP4K4
2	101397361	101474703	-	0.65807912	RFX8
2	101345551	101387595	-	0.65807912	CREG2
2	101272936	101273049	-	7.766733839	SNORD89
2	101271219	101308701	-	2579.967768	RNF149
2	101252802	101270316	+	1180.543543	CNOT11
2	101007617	101252866	-	1102.068424	TBC1D8
2	101001715	101024032	+	10125.86342	RPL31
2	100820152	100996829	+	416.7822404	NPAS2
2	100562690	100576735	+	428.2323019	PDCL3
2	100273291	100322733	-	134.1261913	LONRF2
2	99545419	100142739	-	1.412133425	AFF3
2	99400475	99490035	-	667.2922275	REV1
2	99337353	99401326	+	2795.318115	EIF5B
2	99318982	99340702	-	480.8314313	TXNDC9
2	99284238	99304742	-	10.59100069	LYG1
2	99242246	99255282	-	1.145006155	LYG2
2	99181079	99197626	+	436.1585036	MRPL30
2	99161427	99181058	-	269.0764464	MITD1
2	99154955	99163157	+	45.89433632	LIPT1
2	99141485	99151487	+	28.05265079	C2orf15
2	98997261	99154964	-	64.49175374	TSGA10
2	98793846	98936259	-	111.6381001	KIAA1211L
2	98619106	98731126	-	802.7978522	MGAT4A
2	98608579	98618515	+	582.5050379	UNC50
2	98599310	98608515	-	317.8522149	COA5
2	98444854	98594390	+	1188.258702	INPP4A
2	98346155	98398601	+	1.717509232	CNGA3
2	97827248	97827545	+	1.012921529	HMGN1P36
2	97756333	97995891	-	1351.74378	TMEM131
2	97713560	97739862	+	28.94873522	ZAP70
2	97664591	97664731	-	0.506460764	RNU4-8P
2	97655963	97664107	-	958.3701516	ACTR1B
2	97646040	97648383	+	1166.422209	COX5B
2	97492663	97589965	-	91.16293758	ANKRD36B
2	97301729	97304151	+	6.580791198	AC159540.1
2	97113496	97250199	+	92.78915589	ANKRD36
2	97083583	97094882	-	38.82666807	FAHD2B
2	96875882	96986592	-	11.92232812	FAM178B
2	96859716	96870757	-	1131.238007	SEMA4C
2	96836611	96858095	-	49.67636715	ANKRD39
2	96824526	96857934	-	4.967636715	ANKRD23
2	96816245	96833911	+	470.9319606	CNNM3
2	96760902	96811891	+	1001.880386	CNNM4
2	96705929	96740064	-	376.707025	LMAN2L
2	96642737	96704887	+	4.007521542	FER1L5
2	96593170	96642787	-	2132.321472	KANSL3
2	96536743	96552638	+	381.2760248	ARID5A
2	96497643	96508109	-	7.896949438	NEURL3
2	96335787	96373845	+	152.8583217	NCAPH
2	96325331	96330517	+	5.961164058	ITPRIPL1
2	96274336	96305515	-	11407.69632	SNRNP200
2	96266132	96273349	+	2338.675071	CIAO1
2	96248516	96265994	-	4325.174927	TMEM127
2	96208416	96242621	+	68.70036929	STARD7-AS1
2	96184859	96208825	-	2592.831732	STARD7
2	96143166	96145440	-	63.8140563	DUSP2
2	96123850	96138436	-	3.54522535	ASTL
2	96112875	96116245	-	0.572503077	ADRA2B
2	96021946	96039451	-	1.412133425	GPAT2
2	96010551	96023380	+	34.94579274	FAHD2CP
2	95836919	95991831	-	232.2959485	ANKRD36C
2	95807118	95816215	-	251.7109999	LINC00342
2	95666084	95668715	+	0.572503077	AC008268.1
2	95588149	95589253	+	0.506460764	AC009237.16
2	95536117	95536495	-	131.6757078	AC009237.8
2	95485541	95485805	+	16.60258925	AC009237.11
2	95402721	95416616	+	303.6086864	FAHD2A
2	95297304	95386083	+	9.871186797	KCNIP3
2	95274453	95291308	+	1364.405299	PROM2
2	95165432	95184317	+	122.4027163	ZNF2
2	95147330	95165413	-	342.9293434	ZNF514
2	95087207	95149434	-	1411.579712	MRPS5
2	95025677	95053996	+	4.236400276	MAL
2	91775944	91781169	+	14.31257694	GGT8P
2	91723023	91723605	+	8.609832993	AC027612.4
2	89142574	89143160	-	0.506460764	IGKV3-20
2	88857161	88857683	-	0.572503077	IGKC
2	88691644	88750935	+	360.8000901	RPIA
2	88627539	88631821	+	14.31257694	AC062029.1
2	88556741	88627576	-	1265.804304	EIF2AK3
2	88170295	88186636	+	372.0971575	THNSL2
2	88027205	88055729	-	253.6188633	KRCC1
2	87755955	87825952	-	6.354600414	RGPD2
2	87748087	87758793	+	1.31615824	PLGLB2
2	87477495	87478034	-	2.980582029	AC133644.2
2	87301658	87302251	+	21.75511694	AC083899.3
2	87031815	87052992	-	60.11282313	AC125232.1
2	87002559	87021852	-	0.65807912	PLGLB1
2	86907953	87013976	+	0.65807912	RGPD1
2	86861825	86912978	+	2.980582029	ANAPC1P1
2	86815339	86861924	-	3.530333563	CD8B
2	86784610	86808396	-	41.65793604	CD8A
2	86720173	86778041	+	1909.910458	RMND5A
2	86603393	86623866	-	540.9410365	RNF103
2	86505668	86721122	-	16.9456011	RNF103-CHMP3
2	86503431	86563479	-	1646.547574	CHMP3
2	86440647	86492716	+	2349.977946	KDM3A
2	86199355	86213794	+	361.106525	MRPL35
2	86143932	86195770	-	2143.61854	IMMT
2	86135870	86136006	+	4.007521542	SNORD94
2	86106182	86142157	+	974.6503235	PTCD3
2	86020216	86106155	-	1504.694931	POLR1A
2	85889280	85890980	+	9.871186797	ST3GAL5-AS1
2	85837120	85905199	-	1177.329902	ST3GAL5
2	85751344	85788066	+	169.8931757	ATOH8
2	85685175	85698854	+	316.0216988	GNLY
2	85657314	85668741	-	93393.27252	SFTPB
2	85606654	85612066	-	397.4109372	C2orf68
2	85602856	85649282	+	1089.779022	USP39
2	85598548	85603196	-	633.3418412	TMEM150A
2	85595725	85597613	+	1434.120209	RNF181
2	85584408	85593412	+	76.71541238	VAMP5
2	85561562	85582031	+	2556.63738	VAMP8
2	85544723	85561547	-	1100.03278	GGCX
2	85539165	85545280	+	2483.236628	MAT2A
2	85418721	85437029	+	4.606553839	SH2D6
2	85394748	85418432	-	1714.876148	CAPG
2	85368282	85368580	+	2.025843057	RN7SL113P
2	85354394	85391752	+	406.477185	ELMOD3
2	85342088	85354620	-	1774.187037	RETSAT
2	85341281	85341838	-	0.506460764	PEBP1P2
2	85318020	85328425	-	5737.498107	TGOLN2
2	85133410	85310388	+	7.238870318	TCF7L1
2	84971093	85059472	+	1384.598468	KCMF1
2	84905625	84906675	+	19213.20328	TMSB10
2	84821650	84907008	-	58.3953139	TRABD2A
2	84777259	84778223	-	0.706066713	LDHAP7
2	84516455	84819589	+	0.506460764	DNAH6
2	84423523	84460045	-	990.1307942	SUCLG1
2	79185231	80648861	+	3.974109372	CTNNA2
2	79120362	79123419	+	28.95548127	REG1A
2	79085030	79088019	-	1.974237359	REG1B
2	76747719	77593319	-	23.47262618	LRRTM4
2	75652000	75710989	-	139.6907509	GCFC2
2	75646783	75690851	+	635.8574996	MRPL19
2	75469302	75569722	-	518.1152851	EVA1A
2	74958492	74970128	+	386.4821364	POLE4
2	74940258	74942670	+	7.0904507	LINC01293
2	74918148	74938418	+	57.6245859	LINC01291
2	74833981	74893359	+	2433.811958	HK2
2	74654228	74683853	+	381.8714163	SEMA4F
2	74557883	74648338	-	102.3050744	M1AP
2	74549026	74557554	+	210.687678	DOK1
2	74532414	74555690	-	22.5941348	LOXL3
2	74529377	74533348	+	363.6310076	HTRA2
2	74526645	74529939	-	2550.714668	AUP1
2	74518131	74526336	-	2.862515387	DQX1
2	74513463	74517147	+	0.65807912	TLX2
2	74505043	74508580	-	538.7289017	PCGF1
2	74502595	74504678	+	21.88806809	LBX2-AS1
2	74497517	74503316	-	10.63567605	LBX2
2	74483073	74494886	+	320.0292203	TTC31
2	74471986	74483408	-	204.0532799	CCDC142
2	74471958	74473322	-	42.77514279	MRPL53
2	74461057	74465410	-	2635.231665	MOGS
2	74458329	74460891	+	253.4779498	WBP1
2	74455023	74457960	+	14.82740096	INO80B
2	74425836	74442422	-	1474.097228	RTKN
2	74421678	74425755	+	112.9407504	WDR54
2	74418122	74418442	-	2.118200138	HMGA1P8
2	74414176	74421591	-	19.08429447	C2orf81
2	74361154	74392087	-	2675.879384	DCTN1
2	74216242	74343414	-	8.941746088	SLC4A5
2	74198562	74217565	+	2819.324383	MTHFD2
2	74152528	74178898	-	2007.768293	MOB1A
2	74148009	74150061	+	3.948474719	BOLA3-AS1
2	74135398	74147994	-	128.6410341	BOLA3
2	74120680	74123218	+	19.06380124	FNBP1P1
2	73986404	74108176	+	2265.242342	TET3
2	73947642	73981441	-	11.14213681	DGUOK-AS1
2	73926826	73958961	+	489.3042318	DGUOK
