chromosome,Start,End,strand,Blood,CFASN,LTB4,GENE ID
2,176188579,176190907,+,0,30.79934763,3.388778809,HOXD1
2,176177717,176179008,+,0,1.412133425,0,HAGLROS
2,176164051,176188958,-,0.587329049,714.5395132,62.03834461,HAGLR
2,176151222,176153226,+,0,0,0,HOXD4
2,176150303,176150412,+,0,0,0,MIR10B
2,176136612,176173102,+,0,0.572503077,0,HOXD3
2,176129694,176132695,+,0,0,0,HOXD8
2,176122720,176124937,+,0,0,0,HOXD9
2,176121611,176137098,-,0,0,0,HOXD-AS2
2,176108790,176119942,+,0,0,0,HOXD10
2,176104216,176109754,+,0,0,0,HOXD11
2,176099730,176101193,+,0,0,0,HOXD12
2,176092891,176095938,+,0,0,0,HOXD13
2,176077472,176083913,-,0,0,0,EVX2
2,175842887,175843302,+,0,0,0,EXTL2P1
2,175167633,175167709,-,0.42855288,0,0,MIR933
2,175072250,175168382,-,778.854457,922.8291934,1007.926711,ATF2
2,175029769,175029877,+,0,0,0,RNU6-1290P
2,175022214,175022319,+,0,0,0,RNU6-763P
2,174799363,175005369,-,19.35325838,22.37469007,14.09869662,CHN1
2,174747592,174787935,-,0,2.118200138,0.71030776,CHRNA1
2,174719908,174720318,+,3302.345296,348.4450058,1541.604376,H3F3AP4
2,174559572,174682916,-,31006.19747,2328.608018,22232.42433,WIPF1
2,174557966,174558072,-,65.44412552,2.118200138,12.44002643,RNU6-5P
2,174547141,174774827,+,10.44301697,1.974237359,1.65867019,AC010894.3
2,174545385,174546335,-,22.52554794,0.572503077,4.37127895,AC010894.5
2,174431571,174487094,-,1525.541915,117.2362265,138.4238334,GPR155
2,174395730,174429575,+,311.0274034,217.7781287,84.71947024,SCRN3
2,174348022,174395715,-,5459.603132,1334.017653,3336.252738,CIR1
2,174334946,174338492,+,0,0,0,SP9
2,174326027,174330643,+,5.561361247,0,1.42061552,LINC01305
2,174310015,174310974,-,0,0,0,HNRNPA1P39
2,174240143,174240457,-,0,0,0,RN7SL65P
2,174072447,174248698,-,125.9029901,1774.132057,354.1273856,OLA1
2,173906459,173965702,-,7200.923339,2403.367919,6538.23627,SP3
2,173871653,173872465,-,2.294989772,0,1.457092983,RPL5P7
2,173354820,173368997,+,24.75464774,70.9903816,26.99169488,CDCA7
2,172893763,172894383,-,0,0,0,ALDH7A1P2
2,172735274,173052893,+,3.469647869,0.65807912,0,RAPGEF4
2,172677141,172736206,-,0,0,0,RAPGEF4-AS1
2,172555373,172608669,+,1099.340241,660.6956831,497.9257398,PDK1
2,172427354,172506282,+,851.4722479,149.4233032,204.2725981,ITGA6
2,172423807,172424173,-,56.6196113,2.980582029,16.02802282,AC078883.3
2,172099439,172102900,-,0,3.948474719,8.7425579,DLX2
2,172084740,172089677,+,0,5.648533701,1.513130356,DLX1
2,171999583,172082430,+,41.04331458,119.3252744,36.31512855,METAP1D
2,171922448,171983682,+,508.7769099,526.5694918,412.1795423,HAT1
2,171856566,171856670,-,0,0,0,RNU6-182P
2,171784370,171999859,-,134.1577557,262.6568171,91.49702786,SLC25A12
2,171687409,171748420,+,194.0483518,1814.648919,288.8933935,DYNC1I2
2,171587093,171587259,+,0,0,0,RPL21P38
2,171522247,171558133,+,924.9885096,10.30505539,511.4396371,CYBRD1
2,171491422,171491931,+,2.88231882,2.632316479,0,DAP3P2
2,171434217,171485052,+,99.44711434,321.1426105,102.510559,DCAF17
2,171317405,171434802,-,62.88061053,214.6442806,46.59570863,METTL8
2,170990823,171231314,-,1037.303241,1612.494878,1376.948624,TLK1
2,170928464,170967129,+,356.2343077,5757.267975,1236.904265,GORASP2
2,170813213,170861151,+,0,132.740542,23.72145167,GAD1
2,170783786,170798971,+,0,27.63932303,5.083168214,ERICH2
2,170751805,170752788,+,1.174658097,22.28427363,2.914185967,EIF2S2P4
2,170715351,170718078,+,0,1.31615824,0,SP5
2,170712451,170714567,-,0,1.519382293,0,LINC01124
2,170601662,170602228,-,0,0,0,HMGB1P4
2,170178145,170655171,+,0.42855288,5.725030774,4.26184656,MYO3B
2,170119996,170120098,-,0,0,0,RNU6-1006P
2,169827458,170084131,+,1242.537764,1001.272931,430.4465026,UBR3
2,169810081,169824931,-,55.81076461,340.7798787,83.2221696,METTL5
2,169791933,169812064,+,257.1792373,1299.162751,368.6445248,SSB
2,169767185,169768799,-,0.42855288,1.412133425,0,PTCHD3P2
2,169694488,169776989,+,6.415221121,208.2896802,29.14185967,KLHL23
2,169694454,169701708,+,3.995469521,13.41526754,3.026260713,PHOSPHO2
2,169645425,169694433,-,3.138363761,4.558146879,3.026260713,CCDC173
2,169584340,169641406,+,2334.377034,1416.769991,1588.786874,PPIG
2,169529749,169573875,-,65.43888525,160.9832105,63.53960268,FASTKD1
2,169509702,169526262,+,0,1.012921529,0,KLHL41
2,169479178,169506655,+,4.174528259,16.45197799,7.285464917,BBS5
2,169127109,169362685,-,1.44115941,7.896949438,2.488005285,LRP2
2,169115195,169115680,+,0,0,0,UBE2V1P6
2,169064789,169096167,+,1344.815729,1626.481243,307.531677,DHRS9
2,168771953,168786961,-,0,0,0,CERS6-AS1
2,168606390,168606496,-,0,0,0,RNU6-766P
2,168582943,168583018,+,0,0,0,MIR4774
2,168455862,168775137,+,100.3481561,1134.649207,205.7857285,CERS6
2,168451324,168451606,+,0,0,0,RN7SL813P
2,167954020,168248141,-,109.1227863,994.1419314,304.5324335,STK39
2,167868948,167874041,+,0,0.572503077,0,B3GALT1
2,167713663,167716065,-,0,0,0,CTAGE14P
2,167631480,167631541,-,0,0,0,RNU7-148P
2,167123904,167140955,-,0,0,0,XIRP2-AS1
2,166888487,167259753,+,0,0,0.829335095,XIRP2
2,166403573,166494326,-,0.99559936,0,0,SCN7A
2,166195185,166376001,-,27.63901112,8.587546162,4.97215432,SCN9A
2,166180652,166180966,-,0,0,0,RN7SKP152
2,165984641,166149214,-,0,7.948218744,1.513130356,SCN1A
2,165933857,165949891,+,2.568041883,1.012921529,0,TTC21B-AS1
2,165857475,165953843,-,207.8902027,197.7119413,67.02627723,TTC21B
2,165833048,165839098,-,119.5087396,4.942466988,28.80461988,AC009495.2
2,165794851,165810010,+,1.282383242,1.012921529,0,AC009495.3
2,165747591,165794682,-,777.4165967,1337.287804,362.2569576,GALNT3
2,165469647,165689407,+,0,0.65807912,0,CSRNP3
2,165285253,165286048,+,0,0,0,MAPRE1P3
2,165194993,165392310,+,0,1.012921529,0,SCN2A
2,165087522,165204067,-,4.323478231,0.572503077,0.847194702,SCN3A
2,164896186,164955525,-,2.170257457,0.65807912,0,SLC38A11
2,164895677,164895777,-,0,0,0,RNA5SP111
2,164858432,164858546,+,0,0,0,RNA5SP110
2,164687643,164687777,-,0,0,0,SNORA70F
2,164653624,164843679,-,11.84688664,691.8254041,124.5376212,COBLL1
2,164492812,164621848,-,0,51.54287002,8.7425579,GRB14
2,164321933,164322223,+,0,0,0,CYP2C56P
2,164213539,164214414,+,0,0,0,PRPS1P1
2,163593396,163736012,-,1.761987146,102.0022636,22.69695535,FIGN
2,163288995,163289096,+,0,0,0,RNU6-627P
2,163152251,163153307,-,0,0,0,RPL7P61
2,162496936,162497051,+,0.99559936,0,0,RNA5SP109
2,162371407,162838730,-,188.1931472,5.152527697,59.0120839,KCNH7
2,162318840,162371595,+,21844.90585,719.4819802,6813.625995,GCA
2,162267079,162318703,-,1694.351514,3058.09367,1655.017081,IFIH1
2,162170684,162245151,-,2.88231882,26.32316479,14.09869662,FAP
2,162142873,162152404,-,0,0,0,GCG
2,162088259,162090072,+,0,0,0,EIF3EP2
2,162077357,162077651,-,2.703260083,26.98124391,6.634680761,TIMM8AP1
2,161992241,162074542,-,201.9201659,7536.898424,520.5168426,DPP4
2,161931199,161931466,-,0,0,0,RPEP5
2,161580072,161581350,+,0,0.993527343,0,KRT18P46
2,161424332,161985282,+,57.75762836,2.532303822,4.26184656,SLC4A10
2,161416094,161425870,+,0,0.65807912,0,TBR1
2,161409554,161409670,+,0,1.987054686,0,RNA5SP108
2,161340816,161341326,-,6.418467007,7.060667126,6.777557619,AC009299.2
2,161308038,161411717,+,80.66927913,1245.883288,281.2189458,PSMD14
2,161222785,161308303,-,4.650856763,38.93020927,13.61817321,AC009299.3
2,161136908,161236221,+,3476.882171,1848.039934,7384.076139,TANK
2,160877547,160877850,+,0,0,0,RN7SL423P
2,160407810,160407882,-,0,0,0,MIR4785
2,160272151,160493794,-,4638.019193,1343.644954,2342.594993,RBMS1
2,160099666,160200313,-,4.748785225,582.400021,49.93330176,ITGB6
2,159932006,160062610,-,0,2.980582029,0,PLA2R1
2,159812234,159814009,-,7.397718886,0.572503077,0.71030776,AC009961.2
2,159803355,159904749,-,607.6364401,13.74007386,117.7600636,LY75
2,159771851,159904710,-,0,0,0,LY75-CD302
2,159768630,159798255,-,533.6246591,12.02256463,77.09471792,CD302
2,159689217,159690291,-,59.88925817,8.609832993,15.13130356,AC009961.3
2,159615296,159617082,+,281.8803927,16.23953439,90.78782138,AC009506.1
2,159386367,159404636,+,5.139359164,1.31615824,16.09669935,AC008277.1
2,159318979,159616692,-,8455.939197,1043.566601,3160.03624,BAZ2B
2,159235793,159286799,-,56.03233915,193.468012,106.9842273,WDSUB1
2,159186835,159186901,+,0,0,0,MIR6888
2,159056005,159056859,-,0,0,0,GSTM3P2
2,159027036,159027142,-,0,0,0,RNU6-580P
2,159003975,159004320,+,1.849429722,3.290395599,2.541584107,BTF3L4P2
2,158968671,159232659,+,10.54918424,2016.726764,273.8765945,TANC1
2,158935798,158935985,-,0,0,0,RNU2-21P
2,158874642,158875670,+,0,0,0,OR7E90P
2,158862311,158863285,+,0,0,0,OR7E28P
2,158853755,158854576,+,0,0,0,OR7E89P
2,158795317,158862781,+,0,0,0,DAPL1
2,158456964,158682879,+,599.5084169,1830.776111,615.3666406,PKP4
2,158447166,158447461,-,0,0,0,RN7SL393P
2,158419955,158425303,+,0,0,0,HNRNPDLP2
2,158171081,158456753,-,3.753185865,7.948218744,4.146675476,CCDC148
2,158166650,158236169,+,0,0,0,CCDC148-AS1
2,158127957,158133988,+,0,0,0,UPP2-IT1
2,158065545,158066059,+,0,0,0,PTP4A1P1
2,157985789,157985894,-,0,0,0,RNU6-932P
2,157912772,157912885,+,0,0,0,RNU6-436P
2,157876702,158136154,+,0.42855288,0.706066713,0,UPP2
2,157736444,157875862,-,98.79264061,1484.15223,255.8528001,ACVR1
2,157526767,157629005,-,24.32934075,23.03276919,5.828371933,ACVR1C
2,157414619,157488961,-,8112.029018,1980.160071,15497.64097,CYTIP
2,157379724,157380414,-,1.710936122,1.412133425,1.65867019,FAM133DP
2,157318625,157327713,-,219.3639605,17.65166782,185.0508089,ERMN
2,157298807,157299158,-,0,0,0,RN7SKP281
2,157257598,157314211,+,0.99559936,146.0485194,84.5921797,GALNT5
2,156777706,156778372,-,0,0,0,RPLP0P7
2,156435290,156613735,+,347.7060055,1961.968046,787.8910732,GPD2
2,156324432,156342348,-,993.7397838,360.1044357,296.9086437,NR4A2
2,155330421,155330527,+,0,0,0,RNU6-546P
2,155313440,155313958,-,0,0,0,MTND6P9
2,155311697,155313427,+,0,0,0,MTND5P30
2,155311023,155311409,+,0,0,0,MTND4P28
2,155264163,155264823,-,0,0,0,MTND2P20
2,155089439,155089538,-,0,0,0,RNU6-1001P
2,154940541,154941067,-,0,0,0,CBX3P6
2,154698299,154858352,+,0,0,0,KCNJ3
2,154590407,154590528,+,0,0,0,RNA5SP107
2,154286589,154287425,+,0,0,0,PHBP4
2,153871913,154453849,+,0,0,0,GALNT13
2,153761450,153762646,-,0,0,0,DNAJA1P2
2,153477338,153478808,-,0,12.00313411,2.13092328,RPRM
2,153420677,153421957,-,0,13.9093828,2.914185967,AC012501.2
2,153370612,153371064,+,0,0,0,RPL23AP29
2,152876820,152877767,+,0,0,0,UBQLN4P2
2,152717893,152761253,+,415.3355049,321.2603542,144.1924753,ARL6IP6
2,152651593,152717997,-,2360.568309,2696.433209,1812.149468,PRPF40A
2,152335237,152649834,+,108.4773653,11.18734504,61.08646736,FMNL2
2,152131555,152131845,+,1.872987689,1.412133425,2.488005285,RPL30P2
2,152116801,152175992,-,1152.352847,711.6213253,1187.634575,STAM2
2,151832768,152099475,-,280.6000748,15.19382293,24.8607716,CACNB4
2,151788984,151828492,-,256.1904931,474.6050512,168.3550243,ARL5A
2,151485336,151734487,-,122.4001586,34.59726892,58.45643446,NEB
2,151409883,151508013,+,977.5789044,1375.152392,617.3571854,RIF1
2,151372003,151372287,+,2.142764401,1.717509232,7.285464917,RN7SL124P
2,151368334,151368411,+,0,0,0,MIR4773-1
2,151357592,151380048,+,1154.584424,398.2216259,3170.813841,TNFAIP6
2,151270465,151290057,-,4306.559703,721.3538776,1428.395056,NMI
2,151247940,151261879,-,151.2848777,192.7562125,54.73611628,RBM43
2,151186188,151186595,+,0,0,0,FABP5P10
2,150468195,150539011,-,0.42855288,1612.494878,288.8933935,RND3
2,149610668,149610774,-,0,0,0,RNU6-601P
2,149569634,149587816,-,1149.063468,1354.235955,1117.114373,MMADHC
2,149329985,149474148,+,0,0.506460764,0,LYPD6
2,149320593,149321436,+,0,0,0,FAM8A3P
2,149068596,149068910,-,0,0,0,TXNP5
2,149038107,149215262,+,2.936645243,22.5941348,2.488005285,LYPD6B
2,148863564,148863804,-,0,0,0,UBBP3
2,148825691,148825835,-,0,0,0,RNU2-9P
2,148644440,148787568,+,1340.309036,1062.08073,1414.22275,EPC2
2,148021011,148516971,+,463.975462,321.0961246,249.6665088,MBD5
2,147930397,148021604,-,468.7571927,598.838219,330.0753679,ORC4
2,147877422,147877528,+,0,0,0,RNU6-1275P
2,147844517,147930826,+,33.57327299,112.2685898,36.42732458,ACVR2A
2,147713455,147713554,-,0,0,0,RNA5SP106
2,147495438,147495540,-,0,0,0,RNU6-715P
2,147408342,147408448,+,0,0,0,RNU6-692P
2,146587506,146589310,+,0,0,0,PABPC1P2
2,146194296,146194821,+,0,0,0,RPL17P12
2,146145156,146145217,+,0,0,0,RNU7-2P
2,145337230,145338057,+,0,0,0,RPL6P5
2,144667967,145262988,+,0,2.862515387,0,TEX41
2,144566435,144579434,+,0,0,0,LINC01412
2,144517978,144521477,+,4.424022402,0.572503077,5.828371933,ZEB2-AS1
2,144364364,144524583,-,3104.113103,597.6237019,5950.767744,ZEB2
2,143938068,144332568,-,1202.88177,424.4610323,756.5651782,GTDC1
2,143640756,143656179,-,10.85128728,0,5.083168214,AC092652.1
2,143098484,143098829,-,2.88231882,0,0.847194702,MTND3P9
2,143096839,143098007,-,9.247148608,0,1.513130356,MTND4P22
2,143094789,143096555,-,17.19039088,0,3.026260713,MTND5P24
2,143094233,143094715,+,1.710936122,0,0.71030776,MTND6P11
2,143091362,143768352,+,2925.534286,115.7949409,2076.229583,ARHGAP15
2,142877498,143055832,+,43.87173224,31.48766926,52.56277424,KYNU
2,142854095,142855998,+,0,0,1.42061552,AC013444.1
2,141167257,141167357,-,0,0,0,RNU6-904P
2,140231423,142131701,-,0,0,0,LRP1B
2,140220584,140221485,-,0,0,0,MTND1P27
2,140217651,140220368,-,0,0,0,MTND2P19
2,139982684,139982986,+,0,0,0,RN7SL283P
2,139668547,139669305,+,0,0,0,MRPS18BP2
2,138901433,138902747,-,0,0,0,AHCYP4
2,138897151,138898098,+,0,0,0,YY1P2
2,138863597,138863895,-,0,0,0,RN7SKP286
2,138670772,138780348,-,0,0,0,NXPH2
2,138599663,138602426,-,104.8815453,2.862515387,14.40230994,AC092620.3
2,138569090,138574458,+,19.58246995,0.65807912,3.026260713,AC092620.2
2,138501801,138573547,+,2944.924294,751.6965407,1433.453436,SPOPL
2,138288029,138288793,-,1.44115941,0.706066713,0,YWHAEP5
2,137964020,138016364,+,18.81047115,606.5113061,94.88580667,HNMT
2,137512098,137512210,-,0,0,0,RNA5SP105
2,136765545,137677717,+,0,0.65807912,0.71030776,THSD7B
2,136390332,136390669,+,0,0,0,RN7SKP141
2,136329441,136329913,-,0,0,0,UBBP1
2,136199114,136200503,-,5.777739236,2.118200138,4.539391069,HNRNPKP2
2,136114349,136118165,-,36980.27014,12422.46963,132095.9341,CXCR4
2,135985176,136022593,+,30.31768169,31.06693536,151.3130356,DARS-AS1
2,135906677,135986100,-,383.7044474,1737.679323,920.558857,DARS
2,135839626,135876426,-,112.389906,613.999898,426.98613,MCM6
2,135787840,135837180,-,1.710936122,1.987054686,3.5515388,LCT
2,135741619,135785055,+,4397.896985,2712.602132,4665.611733,UBXN4
2,135665397,135665478,+,0,0,0,MIR128-1
2,135656477,135656579,-,0,0,0,RNU6-512P
2,135531455,135725270,+,252.2710277,612.8659066,187.9649948,R3HDM1
2,135136916,135531236,-,40.5397259,54.19130178,21.85639475,ZRANB3
2,135052265,135176394,+,906.6492299,1961.453328,1024.336367,RAB3GAP1
2,134964491,135047468,-,0.42855288,0,1.65867019,MAP3K19
2,134918235,134959342,+,2068.479048,949.7826055,2166.80267,CCNT2
2,134857820,134857873,+,0,0,0,MIR5590
2,134838547,134902034,+,4.836227801,3.974109372,8.293350951,ACMSD
2,134735464,134918710,-,14.0171441,1.717509232,4.539391069,CCNT2-AS1
2,134455759,134719000,-,2.888869618,5.152527697,5.828371933,TMEM163
2,134319654,134320078,-,0,0,0,EDDM3CP
2,134231195,134231312,+,0,0,0,RNA5SP104
2,134127125,134127192,+,0.85710576,0,0,MIR3679
2,134119983,134454621,+,1784.030792,2954.11588,4123.280221,MGAT5
2,133596091,133596399,+,0,0,0,RN7SKP93
2,133431666,133433897,-,0,0,0,NCKAP5-IT1
2,133391109,133391398,-,0,0,0,RN7SKP154
2,133333829,133333930,+,0,0,0,RNU6-579P
2,132671799,133568463,-,0,0.706066713,0,NCKAP5
2,132644853,132671579,-,0,7.442540007,0.829335095,LYPD1
2,132523617,132523936,+,0,0,0,RN7SKP103
2,132488554,132489088,-,0,0,0,YBX1P7
2,132416574,132646559,+,0,220.9861879,20.39930177,GPR39
2,132406752,132406858,-,0,0,0,RNU6-175P
2,132352722,132353318,+,0,0.65807912,0,FAM201B
2,132309309,132318736,+,0,0,0,ZNF806
2,132262328,132263042,+,0,0,0,CDC27P1
2,132256966,132257080,-,0,0,0,MIR663B
2,132253154,132253305,-,0,0,0,RNA5-8SP5
2,132152243,132152349,-,0,0,0,RNU6-1132P
2,132147591,132257969,-,0,0,0,ANKRD30BL
2,131964731,131979873,-,0,0,0,AJ239322.1
2,131646704,131648372,-,0,0,0,GRAMD4P8
2,131637025,131649615,+,0,0,0,LINC01087
2,131602790,131602896,+,0,0,0,RNU6-617P
2,131591752,131627266,+,0,0,0,POTEKP
2,131535187,131536988,-,0,0,0,MED15P4
2,131527675,131533666,+,0.85710576,2.29001231,2.541584107,CCDC74A
2,131492813,131521573,+,1.015881929,0,0,AC073869.1
2,131491160,131491236,-,0,0,0,MIR4784
2,131476093,131482934,+,12.40188936,6.354600414,4.976010571,TUBA3D
2,131464900,131492743,-,196.0323585,483.6700299,166.0501617,MZT2A
2,131460999,131461577,+,4.333304427,4.007521542,4.146675476,RHOQP2
2,131423801,131424867,-,1.85270512,0.572503077,1.42061552,GNAQP1
2,131402901,131409049,+,0,0,0,LINC01120
2,131395217,131395542,-,0,0,0,MED15P3
2,131385700,131386314,-,0,0,0,MTND1P26
2,131384461,131385490,-,0,0,0,MTND2P18
2,131380916,131381590,-,0,0,0,MTATP6P4
2,131372294,131373650,-,0,0,0,MTND4P21
2,131370306,131372075,-,0,0,0,MTND5P23
2,131369785,131370301,+,0,0,0,MTND6P10
2,131328176,131330857,-,0,0,0,ARHGAP42P1
2,131299220,131300444,-,0,0,0,KLF2P4
2,131279290,131309068,+,0,0,0,FAR2P4
2,131229607,131229713,+,0,0,0,RNU6-127P
2,131218067,131265278,+,9.460489695,2.532303822,3.317340381,POTEE
2,131201142,131202941,-,0,0,0,MED15P8
2,131189834,131198007,-,0,0,0,NF1P8
2,131177618,131178946,-,0,0,0,NEK2P4
2,131104847,131353709,+,3002.246192,5942.810608,13805.80137,PLEKHB2
2,131047876,131093460,-,1846.631694,2836.269985,3074.680884,FAM168B
2,130836916,131047263,+,89.08086141,407.0496881,85.96848602,ARHGEF4
2,130830978,130836994,-,0,2.980582029,1.65867019,AC133785.1
2,130776646,130776957,+,0,0,0,CYCSP8
2,130755435,130768134,+,0,0,0,AMER3
2,130729070,130730336,+,0,0,0,GPR148
2,130692243,130693770,-,0,0,0,KLF2P3
2,130690133,130718831,+,0.42855288,0,0,FAR2P3
2,130680050,130685863,+,0,0,0,CYP4F30P
2,130622838,130622944,+,0,0,0,RNU6-848P
2,130611481,130658091,+,0,0,0,POTEJ
2,130592168,130599575,-,0,0,0,CFC1
2,130521197,130528604,+,0,0,0,CFC1B
2,130497743,130497849,-,0,0,0,RNU6-473P
2,130459455,130509666,-,0,0,0,POTEI
2,130429827,130441413,-,0,0,0,CYP4F62P
2,130427731,130429225,+,0,0,0,KLF2P2
2,130416755,130431363,-,0,0,0,FAR2P2
2,130356007,130375409,+,2526.227476,1154.738707,1047.450225,PTPN18
2,130342225,130347810,+,205.7700987,1164.800042,389.7095631,IMP4
2,130338241,130342349,-,446.01332,673.8361222,272.7581798,CCDC115
2,130282085,130282606,-,0,0,0,MTND6P8
2,130280299,130282105,+,0,0,0,MTND5P29
2,130278757,130280110,+,0,0,0,MTND4P27
2,130276507,130277187,+,0,0,0,MTATP6P7
2,130272479,130273511,+,0,0,0,MTND2P22
2,130270440,130272272,+,0,0,0,MTND1P29
2,130251568,130252559,+,0,0,0,MED15P5
2,130212870,130213490,-,0.853830362,1.717509232,0.847194702,RHOQP3
2,130202312,130212628,+,0.42855288,0,0.847194702,AC018804.1
2,130191743,130198461,-,1.015881929,5.152527697,0.71030776,TUBA3E
2,130181737,130190729,+,81.34658244,246.3947811,96.58019607,MZT2B
2,130151392,130182750,-,477.8745787,1597.122904,661.6590626,SMPD4
2,130139287,130145134,-,0,1.145006155,3.317340381,CCDC74B
2,130129621,130139417,+,0,0,0,MED15P9
2,130109204,130109310,-,0,0,0,RNU6-1049P
2,130074030,130129222,-,0,0,0,POTEF
2,130048426,130049440,-,0,0,0,CYP4F27P
2,130036958,130038422,+,0,0,0,KLF2P1
2,130006200,130009123,+,0,0,0,ARHGAP42P2
2,129990456,130051131,-,0,0,0,FAR2P1
2,129979664,129982738,+,0,0,0,RAB6C
2,129966592,129980466,-,0,0,0,RAB6C-AS1
2,128518788,128519177,-,0,0,0,ISCA1P6
2,128445081,128445198,-,0,0,0,RNA5SP103
2,128236716,128318577,-,240.4903074,717.3267417,152.9947632,HS6ST1
2,128199901,128200195,+,2.170257457,0.506460764,0,DYNLT3P2
2,128091200,128195677,+,3527.136397,4541.09441,1751.555721,UGGT1
2,127941217,128028120,-,1532.339981,854.7470946,989.3661357,SAP130
2,127861630,127885922,-,793.5792833,890.3501246,755.0520478,AMMECR1L
2,127845236,127845341,+,0,0,0,RNU6-395P
2,127843551,127858157,-,151.6532372,403.1640929,231.5089445,POLR2D
2,127798903,127798998,-,0,0,0,RNY4P7
2,127701508,127705242,+,0,0,0,SFT2D3
2,127701022,127811187,-,1341.14688,1373.054788,1340.633496,WDR33
2,127645864,127652639,+,14.54787014,0.993527343,18.63828345,GPR17
2,127638381,127681786,-,42.01092859,2.532303822,31.77573748,LIMS2
2,127625997,127626848,-,103.6986309,24.04512925,67.17614271,AC010976.2
2,127535802,127637729,+,620.1100137,38.83366919,447.3275459,MYO7B
2,127472234,127472415,+,0,0,0,RNU4-48P
2,127436207,127526886,-,1634.22441,1101.464072,1261.472912,IWS1
2,127423537,127423618,-,0,0,1.65867019,MIR4783
2,127418427,127429246,+,86.55953409,7.766733839,109.2881166,PROC
2,127316873,127316979,+,0,0,0,RNU6-1147P
2,127298730,127388465,-,7563.197642,2652.692639,11604.29788,MAP3K2
2,127257290,127294176,-,934.2926292,1100.758005,582.8699552,ERCC3
2,127184120,127220078,-,0,6.870036929,0,CYP27C1
2,127170011,127170231,+,0,0,0,NIFKP9
2,127048027,127107355,-,396.792858,1181.955677,491.3729274,BIN1
2,127017421,127017482,+,0,0,0,RNU7-182P
2,126702839,126702942,-,0,0,0,RNU6-675P
2,126655933,126696670,+,340.4447101,83.45629682,751.461701,GYPC
2,126557435,126558162,-,4.927843962,7.0904507,8.52369312,YWHAZP2
2,124989219,124989325,+,0,0,0,RNU6-259P
2,124932915,124933020,+,0,0,0,RNA5SP102
2,124680722,124680916,-,0,0,0,MTND5P22
